year,month,day,temperature,_id
2019,9,18,+7,5e7ac44493d299b2e849d76a
2019,9,19,+10,5e7ac44493d299b2e849d76b
2019,9,20,+14,5e7ac44493d299b2e849d76c
2019,9,21,+12,5e7ac44493d299b2e849d76d
2019,9,22,+16,5e7ac44493d299b2e849d76e
2019,9,23,+20,5e7ac44493d299b2e849d76f
2019,9,24,+15,5e7ac44493d299b2e849d770
2019,9,25,+15,5e7ac44493d299b2e849d771
2019,9,26,+16,5e7ac44493d299b2e849d772
2019,9,27,+21,5e7ac44493d299b2e849d773
2019,9,28,+27,5e7ac44493d299b2e849d774
2019,9,29,+18,5e7ac44493d299b2e849d775
2019,9,30,+15,5e7ac44493d299b2e849d776
2019,10,1,+22,5e7ac44493d299b2e849d777
2019,10,2,+25,5e7ac44493d299b2e849d778
2019,10,3,+8,5e7ac44493d299b2e849d779
2019,10,4,+9,5e7ac44493d299b2e849d77a
2019,10,5,+11,5e7ac44493d299b2e849d77b
2019,10,6,+15,5e7ac44493d299b2e849d77c
2019,10,7,+18,5e7ac44493d299b2e849d77d
2019,10,8,+13,5e7ac44493d299b2e849d77e
2019,10,9,+14,5e7ac44493d299b2e849d77f
2019,10,10,+20,5e7ac44493d299b2e849d780
2019,10,11,+10,5e7ac44493d299b2e849d781
2019,10,12,+6,5e7ac44493d299b2e849d782
2019,10,13,+5,5e7ac44493d299b2e849d783
2019,10,14,+4,5e7ac44493d299b2e849d784
2019,10,15,+8,5e7ac44493d299b2e849d785
2019,10,16,+7,5e7ac44493d299b2e849d786
2019,10,17,+10,5e7ac44493d299b2e849d787
2019,10,18,+15,5e7ac44493d299b2e849d788
2019,10,19,+15,5e7ac44493d299b2e849d789
2019,10,20,+16,5e7ac44493d299b2e849d78a
2019,10,21,+12,5e7ac44493d299b2e849d78b
2019,10,22,+15,5e7ac44493d299b2e849d78c
2019,10,23,+10,5e7ac44493d299b2e849d78d
2019,10,24,+13,5e7ac44493d299b2e849d78e
2019,10,25,+17,5e7ac44493d299b2e849d78f
2019,10,26,+6,5e7ac44493d299b2e849d790
2019,10,27,+6,5e7ac44493d299b2e849d791
2019,10,28,+8,5e7ac44493d299b2e849d792
2019,10,29,+3,5e7ac44493d299b2e849d793
2019,10,30,+6,5e7ac44493d299b2e849d794
2019,10,31,+6,5e7ac44493d299b2e849d795
2019,11,1,+6,5e7ac44493d299b2e849d796
2019,11,2,0,5e7ac44493d299b2e849d797
2019,11,3,+1,5e7ac44493d299b2e849d798
2019,11,4,+2,5e7ac44493d299b2e849d799
2019,11,5,-2,5e7ac44493d299b2e849d79a
2019,11,6,-3,5e7ac44493d299b2e849d79b
2019,11,7,-7,5e7ac44493d299b2e849d79c
2019,11,8,-4,5e7ac44493d299b2e849d79d
2019,11,9,-3,5e7ac44493d299b2e849d79e
2019,11,10,+2,5e7ac44493d299b2e849d79f
2019,11,11,+4,5e7ac44493d299b2e849d7a0
2019,11,12,-2,5e7ac44493d299b2e849d7a1
2019,11,13,-4,5e7ac44493d299b2e849d7a2
2019,11,14,-12,5e7ac44493d299b2e849d7a3
2019,11,15,-14,5e7ac44493d299b2e849d7a4
2019,11,16,-12,5e7ac44493d299b2e849d7a5
2019,11,17,-8,5e7ac44493d299b2e849d7a6
2019,11,18,-8,5e7ac44493d299b2e849d7a7
2019,11,19,-11,5e7ac44493d299b2e849d7a8
2019,11,20,-11,5e7ac44493d299b2e849d7a9
2019,11,21,-11,5e7ac44493d299b2e849d7aa
2019,11,22,-6,5e7ac44493d299b2e849d7ab
2019,11,23,+6,5e7ac44493d299b2e849d7ac
2019,11,24,-9,5e7ac44493d299b2e849d7ad
2019,11,25,-10,5e7ac44493d299b2e849d7ae
2019,11,26,-6,5e7ac44493d299b2e849d7af
2019,11,27,-11,5e7ac44493d299b2e849d7b0
2019,11,28,-12,5e7ac44493d299b2e849d7b1
2019,11,29,-10,5e7ac44493d299b2e849d7b2
2019,11,30,-8,5e7ac44493d299b2e849d7b3
2019,12,1,-8,5e7ac44493d299b2e849d7b4
2019,12,2,-7,5e7ac44493d299b2e849d7b5
2019,12,3,-13,5e7ac44493d299b2e849d7b6
2019,12,4,-17,5e7ac44493d299b2e849d7b7
2019,12,5,-16,5e7ac44493d299b2e849d7b8
2019,12,6,-14,5e7ac44493d299b2e849d7b9
2019,12,7,-15,5e7ac44493d299b2e849d7ba
2019,12,8,-19,5e7ac44493d299b2e849d7bb
2019,12,9,-14,5e7ac44493d299b2e849d7bc
2019,12,10,-11,5e7ac44493d299b2e849d7bd
2019,12,11,-13,5e7ac44493d299b2e849d7be
2019,12,12,-14,5e7ac44493d299b2e849d7bf
2019,12,13,-10,5e7ac44493d299b2e849d7c0
2019,12,14,-13,5e7ac44493d299b2e849d7c1
2019,12,15,-8,5e7ac44493d299b2e849d7c2
2019,12,16,-7,5e7ac44493d299b2e849d7c3
2019,12,17,-6,5e7ac44493d299b2e849d7c4
2019,12,18,-14,5e7ac44493d299b2e849d7c5
2019,12,19,-16,5e7ac44493d299b2e849d7c6
2019,12,20,-16,5e7ac44493d299b2e849d7c7
2019,12,21,-16,5e7ac44493d299b2e849d7c8
2019,12,22,-18,5e7ac44493d299b2e849d7c9
2019,12,23,-19,5e7ac44493d299b2e849d7ca
2019,12,24,-17,5e7ac44493d299b2e849d7cb
2019,12,25,-17,5e7ac44493d299b2e849d7cc
2019,12,26,-20,5e7ac44493d299b2e849d7cd
2019,12,27,-20,5e7ac44493d299b2e849d7ce
2019,12,28,-18,5e7ac44493d299b2e849d7cf
2019,12,29,-16,5e7ac44493d299b2e849d7d0
2019,12,30,-17,5e7ac44493d299b2e849d7d1
2019,12,31,-21,5e7ac44493d299b2e849d7d2
